age,type_employer,fnlwgt
53,Federal-gov,68986
29,Private,153750
53,Private,211569
25,Private,215833
25,Private,402492
44,Private,127177
79,Self-emp-inc,184425
44,Private,312076
48,Private,249833
51,Private,132572
49,Private,362853
54,Private,92688
33,Local-gov,143229
33,Private,83198
34,Private,189087
41,Local-gov,88587
35,Self-emp-inc,99878
29,Private,306036
30,?,357923
46,Self-emp-inc,41773
36,Private,126043
36,Private,278699
43,Private,43943
29,Private,204507
47,Private,107914
19,Private,80986
25,Private,112916
29,Private,94642
19,Private,193092
18,Private,190074
30,Private,49643
40,Private,315906
17,Private,345493
69,Private,160148
23,Private,43468
23,Private,38000
51,Self-emp-inc,421063
44,Private,265144
65,Private,193232
44,Self-emp-inc,40438
31,Self-emp-not-inc,334270
24,Private,161709
42,Private,358269
34,Private,225699
49,Private,231510
58,Self-emp-not-inc,121098
30,Private,219990
28,Private,101776
24,Private,58707
69,Self-emp-not-inc,44891
29,Private,35525
54,Self-emp-inc,103675
65,Local-gov,307025
43,Private,190386
26,Federal-gov,65146
23,?,268444
41,Private,285953
60,Private,207351
77,Local-gov,140595
18,Private,370825
38,Private,190110
20,Private,243788
35,Private,119505
56,Private,124458
72,Local-gov,109350
31,Private,279769
39,Self-emp-inc,259504
17,?,162722
65,Local-gov,116455
28,Private,179888
51,Private,35861
29,Private,189196
60,Private,140256
34,Private,344205
51,Federal-gov,305962
28,Private,376222
55,Private,294126
64,Self-emp-inc,96151
40,Private,73076
26,Private,125131
19,Private,142763
36,Private,145366
23,Private,31012
36,Local-gov,260043
20,Private,331751
46,Self-emp-inc,135084
48,Private,217445
62,Private,204635
35,Private,256530
30,Local-gov,251894
51,Private,41447
36,Private,152415
27,Private,220098
27,Private,59012
31,State-gov,229424
22,Private,189053
49,Private,249612
55,Private,172699
18,Private,93697
51,Federal-gov,90969
20,?,356074
39,Private,39885
30,Private,137340
37,Self-emp-inc,277748
57,?,138207
48,Private,188204
46,Private,343864
57,Local-gov,148821
31,Self-emp-inc,36754
27,Self-emp-not-inc,64277
78,Self-emp-inc,204707
49,Private,213121
46,Private,179651
27,Private,179572
54,State-gov,120039
53,Private,327324
20,Private,132016
34,Private,203905
24,Private,223484
33,Local-gov,27826
51,Private,138154
44,State-gov,44093
24,Private,256049
39,Private,68951
26,Private,388697
49,Private,82735
40,Federal-gov,167712
29,Private,186827
24,Private,252005
43,Private,192333
18,Private,120885
17,Private,160270
46,Self-emp-inc,232378
29,Private,188817
66,Private,215135
24,?,222485
40,Private,52229
25,Private,82602
76,Self-emp-inc,207560
21,Private,98756
32,?,141978
24,Private,625983
40,Private,32283
29,Private,328635
86,Local-gov,169043
42,Local-gov,175950
36,Local-gov,151280
41,Private,19444
40,?,73079
46,Private,196319
28,Private,141007
31,Private,48248
17,?,472612
22,Never-worked,326037
30,Private,172936
17,Private,137321
48,Self-emp-not-inc,120721
28,?,176709
38,Private,39585
32,?,162920
39,State-gov,132388
31,Federal-gov,170955
17,Private,228967
36,Private,161409
39,Private,158559
22,Local-gov,162500
50,Private,114886
37,Private,121404
40,Private,358633
19,?,378317
31,Private,416668
39,Private,100116
56,?,355362
20,?,102794
65,Private,85781
77,Self-emp-inc,28512
28,Private,306089
40,Self-emp-inc,172940
37,Private,151897
38,Local-gov,158530
29,Private,198445
27,Local-gov,153012
28,Private,155271
33,Private,140259
36,Local-gov,237732
46,Self-emp-inc,123722
69,Local-gov,181697
27,Private,114680
54,Private,114103
17,Private,289588
30,Private,217999
32,Private,311031
59,Private,200624
31,Private,255363
25,Private,322013
42,Private,203148
31,Self-emp-not-inc,166490
48,Private,115636
35,Private,276368
33,Self-emp-not-inc,40511
61,Self-emp-not-inc,173809
51,Private,125647
51,?,166538
27,Private,217096
20,?,307024
47,Local-gov,227579
28,Local-gov,157164
31,Federal-gov,71781
42,Private,315850
34,Private,46861
26,Private,28285
22,Private,107002
35,Private,32739
20,Self-emp-not-inc,244237
32,Private,161882
57,Self-emp-inc,30624
31,Private,219559
39,Private,292346
49,Local-gov,142498
47,State-gov,211459
20,Private,322114
27,Private,160734
38,Private,175228
24,?,229044
19,Private,376281
58,Private,238087
30,Self-emp-not-inc,197694
53,?,128876
47,Local-gov,158245
43,Local-gov,120363
52,Private,246048
55,Private,416755
36,Private,354638
27,Private,193984
59,?,355473
26,Self-emp-inc,187288
59,Federal-gov,36048
67,Private,84675
38,Local-gov,108415
69,Local-gov,158120
31,State-gov,297614
34,Local-gov,285657
20,Private,120251
28,Private,187905
38,Private,218585
31,Private,311092
61,Private,34619
45,Local-gov,86718
63,Private,170876
48,State-gov,179717
55,Private,218540
44,Local-gov,199886
63,Local-gov,105001
29,Private,240249
29,Self-emp-inc,107707
23,Private,410624
37,Private,24594
31,Private,186617
48,Local-gov,186679
37,Private,235885
35,Private,175510
33,Self-emp-inc,372890
44,Private,85171
29,Private,147765
48,Private,322718
17,Private,323309
31,Private,124854
31,Private,107118
42,Private,333524
22,Private,95498
37,Private,194419
62,Self-emp-inc,110530
54,Self-emp-not-inc,283709
37,Private,338780
33,Private,46830
25,?,169835
42,Self-emp-not-inc,208161
39,Private,34996
47,Private,174898
63,Private,179873
61,Self-emp-inc,150745
24,?,196550
47,Private,361102
44,Federal-gov,178274
29,Private,169367
35,State-gov,213468
36,Private,152657
23,?,281778
50,Federal-gov,107890
47,State-gov,40481
26,?,33961
21,Private,339474
41,Private,157194
20,Private,314876
58,Private,27791
18,Self-emp-not-inc,280440
39,Private,206477
43,Private,184501
62,Private,353568
19,Private,142865
30,Local-gov,242759
30,Private,226619
26,Private,420920
39,Federal-gov,172553
35,Local-gov,55038
44,Self-emp-not-inc,208131
44,Private,52267
43,Private,90062
33,Self-emp-not-inc,129782
71,Self-emp-inc,199621
43,Private,168712
44,Private,218268
44,Private,184333
46,Local-gov,256633
20,Private,26838
17,?,355696
51,Federal-gov,38118
70,Private,159425
35,Private,366565
26,Private,372683
45,Private,153704
65,Federal-gov,164358
47,Private,210238
70,Local-gov,300650
47,Federal-gov,87781
55,Private,40967
33,Private,236555
24,Private,89522
53,Private,117002
52,Private,247978
42,Private,271020
20,Private,226721
54,Local-gov,51600
43,Private,428712
38,Local-gov,273910
65,Local-gov,211080
30,Self-emp-not-inc,278955
52,Private,135373
28,Private,139483
40,Local-gov,134657
36,Self-emp-not-inc,27418
52,Private,113725
59,Private,66538
27,Private,161505
40,Private,261218
44,Private,201314
33,Self-emp-inc,135122
40,Private,169314
34,Private,183021
26,Private,140916
72,Private,76681
18,Private,30275
47,Private,139952
55,Private,171457
54,Private,145708
17,Private,149833
38,Self-emp-not-inc,354069
32,Private,55145
35,Private,407014
30,Private,182245
26,Private,457087
28,Private,283305
30,Private,177292
17,?,417369
35,Private,155153
41,Private,158498
44,Private,120385
29,Federal-gov,93637
31,Private,215555
72,Private,174880
20,?,229524
32,Private,109830
25,Private,76225
35,Private,18404
30,Private,192455
17,Private,100937
32,Private,98889
42,Self-emp-inc,281916
50,Private,54939
29,Private,156923
22,?,332807
25,Private,105248
46,Private,99757
20,Private,25147
26,Private,136465
25,Private,49879
42,Private,48521
40,Private,167058
32,Private,240924
58,Federal-gov,123300
42,Private,284952
44,Federal-gov,135265
31,Self-emp-inc,190126
27,Private,230489
46,Private,25550
36,Private,47499
27,Private,220835
21,Self-emp-not-inc,286609
45,Self-emp-inc,175065
24,Private,322746
46,Private,52173
20,Private,154085
51,Self-emp-not-inc,94492
30,Private,174487
22,?,31760
20,Private,343762
47,Private,301264
45,Private,180061
53,Private,208082
55,Local-gov,210255
36,Private,104951
34,Private,175903
47,Local-gov,33509
42,Private,126632
40,Private,216836
20,Private,287730
35,Private,141245
45,Self-emp-inc,262035
21,Private,144076
28,Federal-gov,116718
48,Local-gov,31231
39,Private,219238
62,Private,152277
24,Private,114821
30,Private,217826
23,Private,109194
42,Private,212755
32,Private,355417
31,?,230913
35,Private,339299
19,Self-emp-not-inc,253886
47,Self-emp-inc,18467
17,Private,205003
58,Private,107526
39,Private,156706
31,Private,386555
35,Self-emp-inc,174617
21,Private,111222
49,Private,203011
24,Local-gov,146390
57,Private,25448
28,Private,43720
52,State-gov,259265
44,Private,79787
59,Local-gov,51868
49,Local-gov,249754
28,Private,353458
28,Private,180660
25,Federal-gov,143383
39,Private,69540
34,?,195282
28,Private,187879
40,Private,114197
44,Private,238245
22,Private,30870
46,Private,189471
33,Self-emp-not-inc,95905
53,Federal-gov,58206
28,Private,201596
46,Federal-gov,231523
28,Local-gov,38760
36,Private,152214
21,Local-gov,155740
38,Self-emp-not-inc,148320
37,Private,278294
60,Private,131785
44,Private,105545
33,Private,78446
41,Federal-gov,94509
35,Private,164864
30,Private,231020
37,Private,555375
70,Federal-gov,393375
47,Private,468634
45,Private,317076
26,Private,177708
47,Local-gov,304718
58,Self-emp-not-inc,196449
66,?,152785
66,Private,108164
57,Private,113943
32,Private,122835
44,Self-emp-inc,115364
59,Private,285339
22,Private,119779
37,Private,98231
67,Private,33614
48,Self-emp-inc,45577
54,Private,61842
25,Private,192695
68,Private,48951
61,Private,25507
66,Private,282156
29,Private,91587
35,Private,538855
43,Private,33384
36,Private,167620
29,Private,215804
31,Private,179010
41,Local-gov,181094
22,?,160191
40,Private,420382
47,Local-gov,274468
68,Private,205366
31,Private,262675
28,?,195250
42,Private,215650
27,State-gov,151455
57,Private,205774
20,Private,251462
21,Private,209136
27,Private,80876
47,Federal-gov,173454
26,Private,120985
47,Private,171353
43,Self-emp-not-inc,27942
28,Private,196713
42,Private,33334
45,Self-emp-not-inc,326225
59,Self-emp-inc,45415
33,?,178207
44,Private,51151
71,Private,202460
21,?,59379
75,Private,195035
41,Private,290904
29,Private,99268
24,Local-gov,190113
42,Self-emp-not-inc,74821
58,Local-gov,364889
25,Self-emp-inc,209895
47,Private,185488
25,Private,157525
24,Private,169139
32,Private,312730
17,?,79107
27,?,112595
40,Local-gov,195794
37,Private,205494
55,Federal-gov,111779
27,Local-gov,339411
24,Private,198265
34,Local-gov,182747
25,Private,315802
55,Private,212935
71,Private,85614
24,Private,249700
30,Self-emp-not-inc,258890
57,Self-emp-not-inc,365497
26,Private,377373
31,Private,188463
32,Private,194871
46,Self-emp-inc,46788
28,?,193906
49,State-gov,152403
39,Private,93319
63,Federal-gov,229002
37,Private,252563
43,Private,83159
21,?,246941
32,Self-emp-inc,93473
17,Private,80021
29,Private,113332
40,Private,183513
31,Private,193710
45,Private,287504
31,Private,95779
50,Private,264309
25,Private,264000
53,Self-emp-inc,31253
49,Private,159024
42,Private,101550
36,Local-gov,183237
41,Private,291117
54,?,188816
46,Federal-gov,366681
24,Federal-gov,213575
50,Private,229636
49,Private,29668
53,Federal-gov,123966
26,Private,212366
48,Local-gov,194145
40,Private,137323
42,Local-gov,129287
38,Self-emp-not-inc,81988
42,Private,128329
17,?,166815
35,Private,160499
49,Private,39749
42,Private,215120
27,Private,176725
35,Private,200425
33,Private,174279
17,Private,155165
24,Private,110119
48,Private,125089
49,Private,124789
51,Self-emp-not-inc,296181
24,Private,144839
22,Private,169784
43,Private,184610
28,Private,262823
19,Local-gov,181465
30,Local-gov,694210
35,Self-emp-not-inc,384645
42,Private,129613
20,Private,33809
23,?,287349
58,Private,309009
30,Private,243409
64,Private,184987
36,Private,233109
36,Local-gov,34783
27,Private,118039
50,Local-gov,55349
40,Private,64596
52,Local-gov,28788
28,Private,182882
42,Local-gov,149853
35,Local-gov,329713
30,Private,473694
40,Private,30439
40,Private,28413
41,Local-gov,165559
17,Private,400004
48,Local-gov,164529
30,Private,130134
49,Private,41150
47,Private,45842
30,Private,187029
37,Private,115443
18,Private,136538
53,Private,256646
26,Federal-gov,222892
40,State-gov,142335
28,Private,270115
44,Local-gov,148295
42,Private,113676
39,Private,46985
29,Private,142291
21,Self-emp-inc,196052
37,Private,245167
24,Private,100263
44,Private,190163
23,Private,179236
44,Self-emp-not-inc,246417
66,Private,72798
30,Private,99729
38,Self-emp-inc,98553
48,Private,151400
38,Federal-gov,304887
34,Private,330178
59,Private,100276
19,Private,164796
29,Private,381213
46,Self-emp-inc,270417
19,?,219126
35,Private,44753
30,Private,79283
89,Private,125405
54,Local-gov,302561
26,State-gov,21279
30,Self-emp-inc,167608
65,?,108204
62,?,214421
39,Self-emp-inc,160783
20,Private,407374
29,Private,337292
52,?,292091
46,Private,349473
40,Private,47225
49,Private,349824
48,Local-gov,128789
34,Private,165962
46,Self-emp-inc,137330
47,Self-emp-inc,217116
20,Private,282964
27,Private,106809
44,Local-gov,166987
77,Private,183686
55,Self-emp-not-inc,181298
56,Private,46440
19,Private,328072
41,Private,97622
44,Self-emp-inc,185705
28,Private,315756
69,Federal-gov,196720
28,?,37930
30,Private,35945
64,Federal-gov,304515
33,Private,215685
37,Private,324149
42,Private,266182
27,Private,218027
57,Private,225869
42,Local-gov,313633
31,Private,104606
49,Private,33099
39,Federal-gov,201016
80,Private,218182
51,?,296805
42,Private,324117
39,Private,219636
34,Self-emp-inc,36427
40,Federal-gov,237749
19,Private,142749
35,Local-gov,170931
49,Private,375930
41,Private,51284
40,Local-gov,229237
22,Private,118783
58,?,156484
26,Private,345755
53,Private,144411
67,Self-emp-not-inc,269766
42,Local-gov,86438
29,Self-emp-inc,269373
27,Private,199412
55,Private,173756
59,Federal-gov,309532
17,?,168708
56,Private,214729
53,Private,340482
52,Federal-gov,27526
29,Private,249560
30,Private,247003
39,Private,113029
41,Private,136226
31,Private,367521
70,Self-emp-inc,166000
47,Private,176236
60,Private,112688
29,Private,125494
27,Local-gov,154374
20,Self-emp-inc,52870
22,Private,334669
26,Federal-gov,100868
45,Private,385023
35,State-gov,197317
28,Private,181388
28,Private,188104
38,State-gov,270884
39,Private,78195
41,Private,133450
65,Federal-gov,38265
67,State-gov,46438
48,Private,152761
29,Private,39184
51,Private,243718
24,Private,113764
21,?,378986
24,Private,297983
22,Private,126336
39,Private,169840
55,Private,141121
45,Private,296492
44,Private,194973
32,Self-emp-not-inc,44846
42,Private,294583
48,Private,340309
28,Private,330233
23,Private,112332
46,Private,163937
36,Private,127979
19,?,285999
27,Private,111496
30,Private,170931
45,Private,146968
22,Local-gov,125257
51,Private,439461
41,Local-gov,307980
43,Private,47221
53,Private,179218
60,Private,108697
44,Private,410901
17,?,124450
24,Private,49254
42,Private,112665
24,?,84652
54,Private,374152
43,Private,222762
57,Private,181935
21,Private,110656
35,Private,186945
20,?,287969
44,Private,166998
36,Private,172018
52,Local-gov,165070
30,?,190737
45,Private,159115
