age,type_employer,fnlwgt
53,Private,313243
50,Private,113290
43,Local-gov,203376
50,Private,256908
32,Private,496743
30,Private,156763
27,Private,87239
26,Private,301298
20,Private,166527
55,Private,243929
23,Private,376383
47,Self-emp-not-inc,162924
44,Self-emp-not-inc,89413
39,Private,124090
33,Self-emp-not-inc,127894
21,Private,236696
35,State-gov,106448
61,State-gov,124971
42,Self-emp-inc,230592
57,Local-gov,44273
21,Private,115420
35,Private,38294
31,Private,291052
37,Private,131827
52,Private,204322
17,Private,91931
60,Self-emp-not-inc,38622
59,Private,220896
18,?,236276
40,Federal-gov,121012
38,Private,372559
41,Private,128354
42,Private,244910
29,Private,134331
36,Private,112271
47,Local-gov,162595
32,Local-gov,222900
45,Private,265097
44,State-gov,119567
23,Private,201145
58,Private,150560
44,Self-emp-inc,49249
52,Federal-gov,38973
47,Local-gov,273767
50,Self-emp-inc,145714
66,?,59056
33,Private,140206
32,Private,250583
44,Self-emp-not-inc,37618
59,Private,113838
43,Private,196344
45,Self-emp-inc,142719
27,Private,95108
69,Self-emp-not-inc,89477
36,Private,130808
54,Self-emp-not-inc,109413
29,Private,87507
30,Private,93884
63,?,176827
28,Self-emp-not-inc,29974
71,Self-emp-not-inc,172046
36,Private,116608
28,Private,109162
33,Private,184833
31,Self-emp-not-inc,226696
37,Self-emp-not-inc,218249
41,Local-gov,106982
57,Private,183810
40,Private,436493
41,Private,144032
64,Local-gov,190660
41,State-gov,29324
29,State-gov,198493
70,Self-emp-not-inc,155141
30,Private,488720
40,Private,109969
38,Private,415578
38,Private,186934
21,Private,182117
44,Self-emp-not-inc,70884
36,Private,31438
26,Self-emp-not-inc,109609
36,Self-emp-not-inc,160120
28,Private,167987
29,State-gov,133846
39,Private,148903
42,Private,187294
27,Private,192283
57,Self-emp-inc,105582
21,Private,211391
20,Private,197496
35,Private,172694
27,Private,52028
18,Private,632271
49,Private,148169
41,Private,221947
45,Private,103540
45,Federal-gov,109598
30,Federal-gov,42900
32,State-gov,190577
44,Private,224658
23,Private,39182
31,Private,364657
39,Private,87556
42,Self-emp-not-inc,119207
26,Private,156848
46,Local-gov,141944
26,State-gov,130302
31,Private,117719
29,Private,36440
38,Private,215392
38,Private,109594
45,Private,175925
37,Private,196434
18,Private,348131
23,?,164574
52,Local-gov,317733
34,Private,318641
26,Private,118497
23,State-gov,279243
23,Private,306601
23,Private,187447
34,Private,117444
31,Private,103435
50,State-gov,141608
21,Private,177125
23,Private,434894
47,Private,219632
46,Private,207677
36,Private,107410
23,Private,186666
35,State-gov,82622
55,?,246219
42,Private,270721
31,Private,104509
90,Private,313986
27,Private,221912
43,Private,160815
60,Private,127084
56,Private,205735
49,Private,39986
22,Private,285580
38,Private,99156
44,Self-emp-inc,103643
26,Private,275703
29,Private,198825
45,State-gov,255456
34,Local-gov,432204
36,Private,32776
56,Self-emp-not-inc,186651
24,Private,226668
45,Private,89028
50,Local-gov,120190
45,Private,167159
37,Private,122493
38,Private,278403
63,Self-emp-not-inc,147140
54,Private,204397
72,Self-emp-not-inc,473748
57,Federal-gov,62020
28,?,222005
28,Private,115971
33,Private,220362
23,Private,185106
53,Private,276515
35,Private,258657
47,Self-emp-not-inc,39518
73,?,281907
66,Private,199374
54,Self-emp-inc,125417
24,Private,103277
69,Private,150600
42,Private,36271
75,?,34235
19,?,291692
23,Private,236769
22,State-gov,138513
39,Private,269323
23,Private,118693
21,Private,211013
68,Private,168794
39,Private,357118
34,Private,157024
38,Self-emp-not-inc,409189
52,Private,176134
25,State-gov,117393
51,Private,103407
42,Self-emp-not-inc,138162
43,Private,200734
59,Self-emp-not-inc,170411
48,Private,247053
33,Private,166275
43,Private,257028
34,Private,61559
40,Private,110732
51,Local-gov,176813
62,Private,155256
41,Private,242089
24,Private,345066
35,Self-emp-not-inc,241126
29,Private,159788
35,Private,73715
38,Private,63509
47,Private,54260
81,Private,177408
51,Private,305673
25,Local-gov,198813
35,Self-emp-not-inc,187589
62,Private,113080
22,Private,64292
39,Private,487486
40,Private,165858
90,Local-gov,188242
51,Private,197163
32,Private,249550
35,Federal-gov,104858
23,State-gov,315449
22,Private,21154
32,Self-emp-inc,275094
67,Self-emp-inc,127605
28,Private,339002
38,Private,299810
29,Private,157612
44,Private,105862
51,Private,161838
42,Private,188615
45,Federal-gov,187510
27,Private,177119
29,Private,180115
19,?,60688
17,Private,197732
64,Private,212513
20,Private,245297
34,State-gov,103371
59,Private,140363
35,Private,102946
27,Self-emp-not-inc,210020
57,Private,137653
36,Private,156667
19,?,155863
28,Private,132191
26,Private,50103
51,Private,279156
37,Private,127772
54,Self-emp-inc,108435
50,Private,341797
59,?,291856
20,Private,131611
66,Private,290578
59,?,117751
50,Self-emp-inc,304955
51,Federal-gov,100653
21,Private,29810
51,?,165637
24,Private,291979
23,Private,173670
31,Private,157568
29,Private,179565
26,Private,82488
45,Private,178319
39,Private,50700
64,Private,133169
43,Private,398959
38,State-gov,34180
30,Private,66278
41,Self-emp-not-inc,134724
44,Self-emp-inc,191712
52,Private,380633
52,?,129893
23,State-gov,35805
35,Self-emp-not-inc,319831
35,Private,32126
34,Private,250724
32,Private,46691
55,Private,135339
37,Private,111499
42,Private,26915
23,Local-gov,212803
18,?,156608
56,Private,193818
21,Private,119673
34,Private,36385
47,Private,368561
25,Local-gov,55360
18,Private,201901
47,Self-emp-inc,193960
27,Private,430672
38,Private,253716
24,Private,155150
22,Private,416103
41,Private,63105
46,Private,153328
45,Private,360393
37,Local-gov,251396
67,State-gov,167687
32,Private,123291
52,Private,186785
31,Private,219117
29,?,19793
22,Local-gov,121144
59,Private,108765
24,Private,239663
25,Private,349190
50,Private,36480
22,Private,243923
34,Private,187203
58,State-gov,48433
59,Local-gov,53304
21,Private,197387
33,?,163003
37,Private,277347
39,Self-emp-not-inc,107233
59,Private,138370
49,Self-emp-inc,125892
22,Private,33272
18,?,157131
45,Private,192360
20,Private,170038
39,Federal-gov,450770
56,Private,159724
30,Self-emp-not-inc,189265
25,Private,238964
20,Private,254025
67,Self-emp-not-inc,191380
33,Private,40681
42,Self-emp-not-inc,308279
51,Private,250423
27,Private,164170
46,Private,188161
49,Private,202053
17,Private,126832
33,Private,129529
23,Private,152189
27,Private,213921
37,Self-emp-not-inc,191342
22,State-gov,151991
23,Private,319842
31,Private,168961
29,Private,189565
40,Private,153238
47,Self-emp-not-inc,165468
23,Private,102942
25,Private,174545
62,Private,109190
43,Private,151089
23,State-gov,305498
34,Local-gov,108247
44,Private,106900
30,Private,134639
50,Private,124094
52,Self-emp-inc,230919
27,Private,184477
17,?,275778
41,Private,121201
35,Private,203717
66,Private,30740
31,Private,87560
25,Private,193787
36,Local-gov,61778
35,Self-emp-not-inc,160192
30,Private,112115
53,Federal-gov,290290
45,Private,102076
40,Private,131899
47,Federal-gov,68493
43,Federal-gov,117022
22,Private,71469
47,Private,145041
31,Private,387116
52,Federal-gov,37289
35,Private,278403
35,Private,288158
38,Private,202683
27,Private,466224
55,Private,204816
24,Private,235071
30,Federal-gov,295010
37,Private,161141
47,Self-emp-not-inc,172034
30,Private,36069
26,Private,58350
27,Private,43652
29,Local-gov,142443
55,Private,376548
35,Private,165767
35,Private,267866
58,Private,137547
48,Private,310639
20,Private,116791
58,Self-emp-not-inc,49884
37,Private,203828
40,Local-gov,153031
24,Private,210029
48,State-gov,122086
46,State-gov,179869
26,Private,165673
22,Private,283969
68,Self-emp-not-inc,69249
28,Private,359049
38,Private,160192
58,Private,110820
39,Private,144638
34,Private,50276
39,Private,288551
53,Private,79324
37,Local-gov,247750
20,Private,278155
57,Self-emp-inc,244605
42,Private,169628
22,Private,86745
47,Private,140219
61,Private,162397
48,Private,355978
27,Private,190525
36,Private,105021
46,Private,169042
31,Private,189461
33,Private,321709
56,Self-emp-inc,303090
53,Local-gov,175897
39,Private,290321
46,Private,118419
18,?,149017
19,Private,57206
51,Private,122109
52,Private,259323
45,Private,47314
41,Self-emp-inc,38876
21,Local-gov,309348
45,Private,175958
33,Private,159548
27,Private,36440
73,Self-emp-not-inc,336007
52,Private,206862
28,Private,62535
25,Private,181896
36,Private,248010
26,Private,227332
37,Local-gov,257588
37,Private,278576
22,Private,173736
57,Local-gov,212303
38,Local-gov,73715
36,Self-emp-not-inc,184435
24,Private,375698
35,Self-emp-not-inc,193260
26,Private,121559
60,?,153072
21,Private,99199
56,State-gov,671292
65,?,91262
90,Private,52386
40,Private,118001
65,Self-emp-inc,116057
21,Private,227307
20,Private,190429
21,Private,177265
27,Private,68848
61,Local-gov,195519
45,State-gov,160599
26,Private,109419
24,State-gov,191269
51,Private,112310
41,Private,184102
40,Private,86143
48,Private,299291
39,Private,52870
31,Private,167725
40,Private,105936
38,Private,174242
18,?,85154
43,Self-emp-not-inc,89636
43,Local-gov,186995
55,Self-emp-not-inc,322691
40,Private,224910
23,Private,233711
24,Private,209034
28,Private,39232
35,Federal-gov,403489
24,Private,399449
35,Self-emp-inc,187046
32,Private,157287
38,Federal-gov,174778
25,Private,202091
71,Private,217971
21,Private,431745
90,?,225063
50,Local-gov,117791
32,Private,285946
39,Federal-gov,432555
57,?,300104
23,Private,81786
49,Private,101320
29,Self-emp-not-inc,341672
59,Private,96459
67,Self-emp-not-inc,176388
64,State-gov,211222
37,Private,349116
51,Private,163052
17,?,48610
43,Private,60001
25,Private,186370
28,Private,392487
63,Private,275034
56,Private,530099
45,Federal-gov,359808
19,Private,291429
60,Self-emp-not-inc,282066
38,State-gov,112497
84,?,157778
56,Local-gov,170217
65,Private,255386
50,Self-emp-inc,158294
29,Private,129856
64,Private,344014
40,Self-emp-not-inc,154076
45,Federal-gov,110884
31,Private,164461
35,Private,33397
26,Private,135845
30,Private,295010
49,Local-gov,276247
53,Private,290290
23,Private,107452
59,Local-gov,283635
45,Private,117409
25,Private,262885
53,Private,47396
63,Private,176696
62,State-gov,254890
42,Private,175526
41,Self-emp-inc,299813
34,Private,187215
50,Private,68898
30,Private,126364
41,Local-gov,174491
19,Private,264876
45,Private,191098
48,Private,145041
39,Private,238255
49,Local-gov,452402
43,State-gov,139734
53,Federal-gov,68985
46,Private,337050
18,Private,109702
39,Private,103734
23,Private,189203
31,Private,247328
49,Private,38819
40,Private,163628
27,Private,267147
27,Private,123302
43,Private,269015
24,Local-gov,244413
32,Private,228357
51,Private,312446
30,Private,148524
27,Private,113635
27,State-gov,56365
23,Private,213811
23,Private,193586
40,Private,148316
27,Private,332187
24,Self-emp-not-inc,188274
39,Private,58343
51,Private,50459
28,Private,69621
47,Private,217509
28,Private,113839
26,Private,167350
41,Private,182108
41,State-gov,153095
58,State-gov,69579
32,Private,244200
46,Private,23545
25,Private,443855
37,Federal-gov,127879
55,Self-emp-not-inc,76901
60,Private,165441
41,Private,175674
31,Private,187901
25,?,230856
40,Private,210857
37,Private,160035
43,Federal-gov,19914
31,Private,178370
40,Self-emp-not-inc,98985
39,Private,191807
44,State-gov,33658
36,Private,230329
31,Self-emp-not-inc,122749
50,Local-gov,339547
47,Private,169180
31,Private,206541
24,State-gov,147548
31,Private,248653
41,Private,185660
34,Private,173854
25,Private,171236
26,Private,239390
25,State-gov,149248
26,Private,167106
33,Private,76493
22,Private,113760
72,Private,192732
54,?,133963
28,?,194087
23,Private,415755
33,Private,121966
43,Self-emp-not-inc,75993
23,Private,318483
33,Private,125762
34,Self-emp-inc,544268
49,Private,168337
61,Private,159822
47,Private,252079
37,Private,188279
59,Private,370615
30,Private,241583
26,Private,224567
22,?,227943
55,Private,139843
58,Self-emp-not-inc,211547
33,Private,180574
42,Private,313945
46,Private,235646
62,Private,190384
40,Private,126701
53,Private,185846
32,Private,185480
29,Local-gov,181282
27,Local-gov,286352
19,Private,254247
40,Private,373050
45,Private,174127
33,Private,264554
45,Self-emp-not-inc,32172
25,Private,108658
32,Private,102986
35,Private,411395
50,Private,474229
22,Private,450695
35,Self-emp-not-inc,97277
49,Self-emp-inc,26502
62,Private,247483
20,Private,168165
56,Private,249751
26,Private,108542
48,?,222478
23,Private,125491
40,Private,356934
42,Private,263339
43,Federal-gov,175669
34,Private,190027
25,Private,152165
71,Private,97870
42,Private,185267
40,Private,99604
47,Federal-gov,137917
40,Federal-gov,179717
26,Private,359327
25,Private,182332
28,State-gov,73211
23,Private,87867
21,Private,122348
20,Private,132320
17,Private,369909
43,Federal-gov,421871
25,Local-gov,136357
54,Private,123011
48,Private,207848
59,Self-emp-inc,349910
21,Private,225541
30,Private,201624
40,Private,225263
25,Private,61956
28,Self-emp-not-inc,211032
26,Self-emp-not-inc,86646
35,Private,32220
27,State-gov,28848
35,Private,208165
21,Private,88926
51,?,163998
42,Private,269028
41,Federal-gov,19914
40,Private,151504
20,?,163911
38,Private,156550
17,?,197732
58,Self-emp-not-inc,234841
24,Private,151443
77,?,309955
55,Private,125000
28,Private,461929
29,Private,195760
33,Private,279524
22,Private,124940
25,Private,108001
46,Private,95864
40,Private,286370
33,Private,91964
50,Private,86373
30,Local-gov,168387
31,Private,112115
18,Private,79077
69,Private,182862
28,Private,50814
45,Private,192323
59,Private,151616
25,Private,557082
32,Self-emp-not-inc,151868
44,Private,166740
50,Private,99392
42,Private,97688
38,State-gov,168223
48,Private,440706
59,Local-gov,296253
24,Private,126568
44,Private,109912
44,Private,111891
30,Private,96480
58,Private,185459
28,Private,47783
45,Private,99179
63,Local-gov,28856
36,Private,113397
28,Private,236861
39,Private,272950
55,Private,107308
21,Private,120326
30,Private,289458
41,Local-gov,174575
22,Private,233955
50,Self-emp-not-inc,156951
36,Private,240323
32,Private,156192
67,Private,176835
56,Private,33115
31,Private,369027
20,Private,217421
38,Private,258888
20,Never-worked,273905
36,Private,172129
36,Federal-gov,89083
31,Self-emp-inc,162442
27,Private,135001
42,Private,52781
20,Local-gov,186213
55,Private,144071
51,Private,122109
53,Federal-gov,84278
37,Private,42645
48,Private,224870
41,Local-gov,344624
45,Private,209912
25,Local-gov,276249
38,State-gov,91670
61,Private,93997
17,Private,193769
22,?,246386
31,Self-emp-not-inc,197193
37,Private,271767
